date_wind,wind_speed,wind_dir_cos,wind_dir_sin,air_den,y_true,y_pred
18519,0.046357616,-0.883877473,0.467718518,1.15,1673.292,1689.5488
18520,0.046357616,0.15425145,-0.988031624,1.18,1716.744,1730.0862
18521,0.022075055,0.699250806,-0.71487643,1.198,188.097,0
18522,0.068432671,-0.448073616,0.893996664,1.245,5825.429,5832.6816
18523,0.090507726,0.633319203,0.773890682,1.187,12844.111,12794.651
18524,0.033112583,0.15425145,-0.988031624,1.126,597.04,607.6991
18525,0,-0.445154962,0.89545355,1.25,0,0
18526,0.057395143,-0.36729133,-0.93010595,1.213,3348.269,3345.7415
18527,0.306843267,-0.787695942,-0.616064204,1.207,509039.455,494445
18528,0.046357616,-0.883877473,0.467718518,1.232,1791.612,1807.1467
18529,0.04415011,0.15425145,-0.988031624,1.245,1564.117,1620.8499
18530,0.090507726,0.699250806,-0.71487643,1.195,12932.464,12881.265
18531,0.04415011,-0.730194157,0.683239704,1.182,1484.524,1532.5714
18532,0.033112583,0.699250806,-0.71487643,1.146,607.577,614.64545
18533,0.046357616,-0.598460069,-0.801152636,1.175,1708.706,1725.925
18534,0,-0.445154962,0.89545355,1.211,0,0
18535,0.14790287,0.487187675,-0.873297297,1.219,57567.157,58191.86
18536,0,-0.445154962,0.89545355,1.248,0,0
18537,0.14790287,-0.283633279,-0.958932825,1.158,54706.593,55170.582
18538,0.158940397,-0.92173958,-0.387809421,1.188,69636.59,70050.836
18539,0.022075055,0.066306858,0.997799279,1.14,179.086,0
18540,0.169977925,0.325781306,0.945445155,1.188,85147.741,85582.336
18541,0.022075055,0.862318872,-0.506365641,1.281,201.259,0
18542,0.090507726,-0.999020813,-0.044242678,1.206,13055.808,13086.435
18543,0,-0.445154962,0.89545355,1.198,0,0
18544,0.112582781,0.903705112,-0.428155428,1.129,23522.578,23568.281
18545,0.079470199,-0.92173958,-0.387809421,1.164,8525.758,8514.822
18546,0.068432671,-0.730194157,0.683239704,1.182,5531.635,5541.921
18547,0.033112583,-0.525347639,0.850887689,1.247,660.748,678.2138
18548,0.068432671,-0.991198822,-0.132381629,1.182,5529.404,5531.4434
18549,0.046357616,-0.991198822,-0.132381629,1.274,1853.411,1868.4568
18550,0.068432671,-0.525347639,0.850887689,1.24,5800.148,5810.072
18551,0.033112583,0.487187675,-0.873297297,1.237,655.466,670.23254
18552,0.112582781,0.984381951,-0.176045946,1.146,23883.187,23894.781
18553,0,-0.445154962,0.89545355,1.176,0,0
18554,0.076600442,-0.445154962,0.89545355,1.219,8001.91,8003.7783
18555,0.057395143,0.984381951,-0.176045946,1.204,3323.267,3305.2065
18556,0.079470199,-0.730194157,0.683239704,1.145,8386.516,8381.413
18557,0.057395143,-0.991198822,-0.132381629,1.199,3310.49,3328.2825
18558,0.068432671,-0.991198822,-0.132381629,1.159,5422.152,5424.9224
18559,0.033112583,-0.92173958,-0.387809421,1.19,630.798,651.0611
18560,0.169977925,0.240988305,-0.97052802,1.201,86093.216,86646.48
18561,0.046357616,-0.197813574,0.980239659,1.198,1743.059,1754.5646
18562,0.112582781,0.633319203,0.773890682,1.184,24673.018,24612.283
18563,0.046357616,-0.839071529,-0.544021111,1.16,1687.872,1704.9921
18564,0.057395143,0.984381951,-0.176045946,1.155,3187.141,3172.3184
18565,0.079470199,0.75966831,0.65031074,1.153,8449.737,8402.279
18566,0.046357616,-0.730194157,0.683239704,1.25,1817.79,1832.2031
18567,0.112582781,-0.36729133,-0.93010595,1.176,24504.433,24653.416
18568,0.057395143,0.75966831,0.65031074,1.173,3238.93,3234.6677
18569,0.046357616,-0.110387244,-0.993888654,1.17,1702.408,1716.9335
18570,0.046357616,-0.197813574,0.980239659,1.214,1765.21,1777.5107
18571,0.076600442,-0.445154962,0.89545355,1.157,7591.968,7573.677
18572,0.022075055,-0.730194157,0.683239704,1.194,187.5,0
18573,0.068432671,0.325781306,0.945445155,1.143,5346.49,5347.82
18574,0.090507726,0.996085171,0.088398712,1.148,12426.545,12352.201
18575,0.055187638,-0.991198822,-0.132381629,1.151,2823.625,2840.3396
18576,0.057395143,0.15425145,-0.988031624,1.14,3146.424,3137.565
18577,0.046357616,-0.448073616,0.893996664,1.254,1824.152,1836.368
18578,0.057395143,-0.991198822,-0.132381629,1.207,3331.402,3349.9778
18579,0.046357616,0.903705112,-0.428155428,1.164,1692.323,1702.7157
18580,0.046357616,-0.283633279,-0.958932825,1.163,1690.809,1707.5985
18581,0.136865342,0.903705112,-0.428155428,1.149,43010.929,43345.387
18582,0.057395143,-0.991198822,-0.132381629,1.13,3119.192,3141.1543
18583,0.068432671,-0.197813574,0.980239659,1.105,5171.753,5181.5425
18584,0.04415011,-0.730194157,0.683239704,1.215,1526.252,1579.8976
18585,0.101545254,-0.991198822,-0.132381629,1.106,16909.793,16994.967
18586,0.022075055,-0.999020813,-0.044242678,1.236,194.098,0
18587,0.046357616,-0.022096619,-0.99975584,1.24,1803.571,1816.9839
18588,0.079470199,-0.283633279,-0.958932825,1.136,8320.289,8284.948
18589,0,-0.445154962,0.89545355,1.143,0,0
18590,0.079470199,-0.92173958,-0.387809421,1.131,8288.543,8279.79
18591,0,-0.445154962,0.89545355,1.232,0,0
18592,0.033112583,-0.666938062,0.74511316,1.138,602.93,615.5891
18593,0.046357616,0.325781306,0.945445155,1.173,1706.63,1715.6091
18594,0.033112583,0.408082062,0.912945251,1.167,618.464,626.2144
18595,0.079470199,-0.022096619,-0.99975584,1.177,8622.216,8572.926
18596,0.079470199,0.903705112,-0.428155428,1.176,8618.421,8544.698
18597,0.068432671,-0.283633279,-0.958932825,1.169,5467.266,5443.7715
18598,0,-0.445154962,0.89545355,1.212,0,0
18599,0.079470199,-0.991198822,-0.132381629,1.129,8273.36,8272.945
18600,0.090507726,0.75966831,0.65031074,1.209,13088.058,13028.325
18601,0.04415011,-0.991198822,-0.132381629,1.202,1509.93,1562.6559
18602,0.169977925,-0.283633279,-0.958932825,1.239,88852.922,89346.93
18603,0.046357616,-0.839071529,-0.544021111,1.18,1715.626,1733.6876
18604,0,-0.445154962,0.89545355,1.132,0,0
18605,0.046357616,0.699250806,-0.71487643,1.229,1786.88,1797.4344
18606,0.079470199,-0.283691091,0.958915723,1.181,8652.34,8624.856
18607,0,-0.445154962,0.89545355,1.194,0,0
18608,0,-0.445154962,0.89545355,1.237,0,0
18609,0.033112583,0.699250806,-0.71487643,1.189,630.415,639.91583
18610,0.046357616,0.562428927,0.826845634,1.177,1711.171,1720.5146
18611,0,-0.445154962,0.89545355,1.116,0,0
18612,0.022075055,0.984381951,-0.176045946,1.164,182.798,0
18613,0.068432671,-0.730194157,0.683239704,1.12,5240.308,5254.777
18614,0.057395143,-0.283691091,0.958915723,1.141,3148.783,3170.4875
18615,0.046357616,-0.283691091,0.958915723,1.155,1680.557,1693.4176
18616,0.068432671,-0.666938062,0.74511316,1.279,5986.133,5991.203
18617,0.033112583,0.862318872,-0.506365641,1.25,662.338,673.75037
18618,0.158940397,0.562428927,0.826845634,1.2,70369.023,70845.89
18619,0.076600442,-0.445154962,0.89545355,1.24,8136.632,8149.457
18620,0.079470199,0.903705112,-0.428155428,1.157,8475.067,8409.052
18621,0.033112583,0.862318872,-0.506365641,1.203,637.831,646.64075
18622,0.079470199,-0.883877473,0.467718518,1.17,8571.207,8564.048
18623,0.068432671,-0.525347639,0.850887689,1.174,5492.437,5504.403
18624,0.076600442,0.408082062,0.912945251,1.19,7809.529,7776.178
18625,0.181015453,0.984381951,-0.176045946,1.174,101653.315,102217.42
18626,0,-0.445154962,0.89545355,1.172,0,0
18627,0,-0.445154962,0.89545355,1.224,0,0
18628,0.090507726,-0.991198822,-0.132381629,1.188,12854.753,12889.933
18629,0.057395143,-0.999020813,-0.044242678,1.253,3458.597,3475.8782
18630,0.079470199,0.562428927,0.826845634,1.191,8728.649,8679.989
18631,0.046357616,-0.022096619,-0.99975584,1.194,1736.794,1750.9843
18632,0.090507726,0.75966831,0.65031074,1.219,13199.479,13137.361
18633,0.14790287,-0.92173958,-0.387809421,1.137,53688.219,54145.027
18634,0.079470199,0.487187675,-0.873297297,1.254,9187.355,9114.11
18635,0.057395143,0.903705112,-0.428155428,1.189,3283.372,3263.1277
18636,0.090507726,-0.883877473,0.467718518,1.14,12341.847,12359.989
18637,0.033112583,0.903705112,-0.428155428,1.164,617.141,625.8821
18638,0.046357616,-0.448073616,0.893996664,1.145,1665.777,1680.0486
18639,0.181015453,-0.730194157,0.683239704,1.19,103030.964,102437.45
18640,0.090507726,-0.283691091,0.958915723,1.183,12807.023,12797.382
18641,0.169977925,-0.730194157,0.683239704,1.133,81200.074,81507.664
18642,0.046357616,-0.283691091,0.958915723,1.21,1760.371,1772.2944
18643,0.068432671,-0.448073616,0.893996664,1.246,5830.708,5837.314
18644,0.125827815,0.240988305,-0.97052802,1.125,32714.031,32977.383
18645,0.090507726,0.903705112,-0.428155428,1.184,12819.814,12750.388
18646,0,-0.445154962,0.89545355,1.217,0,0
18647,0.284768212,0.240988305,-0.97052802,1.188,400506.104,395409.3
18648,0.022075055,-0.598460069,-0.801152636,1.222,191.883,0
18649,0.205298013,0.996085171,0.088398712,1.158,146272.207,146050.03
18650,0.112582781,-0.991198822,-0.132381629,1.183,24640.627,24752.074
18651,0.068432671,0.903705112,-0.428155428,1.118,5231.669,5196.7583
18652,0.068432671,-0.991198822,-0.132381629,1.144,5353.442,5355.452
18653,0.046357616,-0.525347639,0.850887689,1.129,1641.635,1657.5474
18654,0.090507726,0.903705112,-0.428155428,1.184,12815.426,12750.388
18655,0.057395143,-0.448073616,0.893996664,1.263,3484.944,3503.6182
18656,0.033112583,-0.283633279,-0.958932825,1.163,616.418,632.1763
18657,0,-0.445154962,0.89545355,1.234,0,0
18658,0.076600442,-0.445154962,0.89545355,1.146,7519.698,7497.3677
18659,0,-0.445154962,0.89545355,1.199,0,0
18660,0.046357616,0.325781306,0.945445155,1.166,1695.455,1705.5657
18661,0.079470199,0.633319203,0.773890682,1.195,8758.424,8706.431
18662,0.090507726,-0.92173958,-0.387809421,1.147,12413.382,12439.818
18663,0.022075055,-0.283691091,0.958915723,1.173,184.238,0
18664,0,-0.445154962,0.89545355,1.184,0,0
18665,0,-0.445154962,0.89545355,1.154,0,0
18666,0.057395143,0.903705112,-0.428155428,1.14,3147.12,3130.2397
18667,0.057395143,0.862318872,-0.506365641,1.21,3340.923,3319.9448
18668,0,-0.445154962,0.89545355,1.249,0,0
18669,0.112582781,0.325781306,0.945445155,1.148,23911.84,23860.11
18670,0,-0.445154962,0.89545355,1.235,0,0
18671,0.057395143,-0.283691091,0.958915723,1.143,3153.779,3175.9119
18672,0.033112583,-0.197813574,0.980239659,1.275,676.03,695.396
18673,0.090507726,0.633319203,0.773890682,1.174,12706.664,12652.904
18674,0,-0.445154962,0.89545355,1.199,0,0
18675,0.046357616,-0.283633279,-0.958932825,1.175,1709.119,1724.816
18676,0.136865342,-0.95241298,-0.304810621,1.207,45173.331,45642.426
18677,0.046357616,-0.839071529,-0.544021111,1.226,1783.154,1799.6874
18678,0,-0.445154962,0.89545355,1.21,0,0
18679,0.033112583,-0.883877473,0.467718518,1.236,655.345,675.3982
18680,0,-0.445154962,0.89545355,1.236,0,0
18681,0.033112583,0.699250806,-0.71487643,1.232,653.167,665.1865
18682,0.033112583,0.984381951,-0.176045946,1.202,637.143,648.22235
18683,0.022075055,0.699250806,-0.71487643,1.262,198.161,0
18684,0.101545254,-0.448073616,0.893996664,1.226,18737.137,18710.742
18685,0.079470199,0.903705112,-0.428155428,1.169,8562.343,8494.725
18686,0.112582781,-0.991198822,-0.132381629,1.17,24370.955,24481.248
18687,0.046357616,0.562428927,0.826845634,1.219,1773.568,1780.7751
18688,0.090507726,-0.283691091,0.958915723,1.231,13323.579,13320.757
18689,0.136865342,-0.448073616,0.893996664,1.194,44704.415,44883.44
18690,0.022075055,-0.999020813,-0.044242678,1.215,190.854,0
18691,0.057395143,0.15425145,-0.988031624,1.213,3349.215,3335.5408
18692,0,-0.445154962,0.89545355,1.252,0,0
18693,0.033112583,-0.022096619,-0.99975584,1.143,605.716,618.8969
18694,0.046357616,-0.92173958,-0.387809421,1.194,1737.134,1753.8481
18695,0.076600442,-0.445154962,0.89545355,1.228,8054.786,8066.212
18696,0.076600442,-0.445154962,0.89545355,1.203,7890.904,7892.784
18697,0.022075055,0.903705112,-0.428155428,1.167,183.249,0
18698,0,-0.445154962,0.89545355,1.254,0,0
18699,0.022075055,-0.95241298,-0.304810621,1.278,200.703,0
18700,0.112582781,0.066306858,0.997799279,1.152,24009.199,23950.37
18701,0.076600442,-0.445154962,0.89545355,1.188,7795.221,7788.727
18702,0.125827815,0.487187675,-0.873297297,1.122,32623.571,32862.477
18703,0,-0.445154962,0.89545355,1.137,0,0
18704,0.079470199,-0.110387244,-0.993888654,1.219,8935.374,8881.339
18705,0.112582781,0.240988305,-0.97052802,1.212,25255.946,25379.334
18706,0,-0.445154962,0.89545355,1.171,0,0
18707,0.112582781,-0.283691091,0.958915723,1.181,24603.482,24574.271
18708,0.057395143,0.75966831,0.65031074,1.172,3235.372,3231.9558
18709,0.066225166,0.814180971,0.580611184,1.211,5134.349,5155.4307
18710,0.057395143,-0.525347639,0.850887689,1.244,3434.89,3453.0117
18711,0.101545254,0.903705112,-0.428155428,1.258,19231.132,19244.896
18712,0.079470199,-0.525347639,0.850887689,1.245,9125.387,9094.821
18713,0.079470199,0.984381951,-0.176045946,1.158,8486.386,8419.407
18714,0.090507726,0.75966831,0.65031074,1.194,12927.868,12864.7705
18715,0.057395143,-0.839071529,-0.544021111,1.206,3328.711,3339.7896
18716,0.033112583,-0.283691091,0.958915723,1.17,620.161,630.809
18717,0.101545254,-0.525347639,0.850887689,1.184,18093.256,18070.664
18718,0,-0.445154962,0.89545355,1.211,0,0
18719,0.046357616,-0.730194157,0.683239704,1.14,1658.516,1674.4497
18720,0.022075055,-0.525347639,0.850887689,1.177,184.811,0
18721,0,-0.445154962,0.89545355,1.228,0,0
18722,0.14790287,-0.92173958,-0.387809421,1.132,53471.88,53919.027
18723,0.022075055,0.408082062,0.912945251,1.235,193.961,0
18724,0.205298013,0.984381951,-0.176045946,1.232,155609.038,155359.06
18725,0.068432671,-0.787695942,-0.616064204,1.154,5399.677,5389.3423
18726,0.068432671,0.984381951,-0.176045946,1.222,5717.068,5681.6567
18727,0.057395143,-0.448073616,0.893996664,1.256,3467.674,3484.6343
18728,0,-0.445154962,0.89545355,1.239,0,0
18729,0,-0.445154962,0.89545355,1.157,0,0
18730,0.090507726,-0.283691091,0.958915723,1.17,12669.44,12655.636
18731,0.090507726,0.996085171,0.088398712,1.203,13020.997,12951.9
18732,0,-0.445154962,0.89545355,1.142,0,0
18733,0.046357616,0.562428927,0.826845634,1.14,1657.543,1667.4276
18734,0.090507726,-0.022096619,-0.99975584,1.148,12421.141,12406.046
18735,0.079470199,0.75966831,0.65031074,1.197,8771.612,8716.41
18736,0.090507726,0.903705112,-0.428155428,1.16,12551.903,12488.7
18737,0.033112583,-0.283691091,0.958915723,1.173,621.629,632.57007
18738,0.057395143,-0.839071529,-0.544021111,1.126,3108.586,3122.8293
18739,0.158940397,0.066306858,0.997799279,1.137,66627.279,67080.336
18740,0.090507726,-0.283633279,-0.958932825,1.207,13061.077,13062.602
18741,0.068432671,-0.991198822,-0.132381629,1.144,5351.54,5355.452
18742,0,-0.445154962,0.89545355,1.232,0,0
18743,0.046357616,-0.883877473,0.467718518,1.143,1662.571,1679.5101
18744,0.112582781,0.562428927,0.826845634,1.169,24351.324,24298.014
18745,0.090507726,0.562428927,0.826845634,1.133,12260.946,12209.366
18746,0.022075055,-0.839071529,-0.544021111,1.19,186.883,0
18747,0.158940397,0.325781306,0.945445155,1.165,68278.555,68736.34
18748,0,-0.445154962,0.89545355,1.172,0,0
18749,0,-0.445154962,0.89545355,1.219,0,0
18750,0.066225166,0.984381951,-0.176045946,1.17,4962.32,4948.68
18751,0.079470199,0.814180971,0.580611184,1.181,8651.673,8600.031
18752,0,-0.445154962,0.89545355,1.284,0,0
18753,0.033112583,0.984381951,-0.176045946,1.173,621.629,632.63385
18754,0.112582781,-0.022096619,-0.99975584,1.18,24588.22,24727.527
18755,0.033112583,-0.95241298,-0.304810621,1.268,671.981,696.5854
18756,0.090507726,-0.022096619,-0.99975584,1.199,12976.579,12962.131
18757,0,-0.445154962,0.89545355,1.258,0,0
18758,0.057395143,-0.283633279,-0.958932825,1.185,3270.921,3267.946
18759,0.057395143,0.487187675,-0.873297297,1.214,3351.948,3333.4707
18760,0.046357616,0.240988305,-0.97052802,1.167,1696.755,1711.0131
18761,0.158940397,-0.991198822,-0.132381629,1.152,67546.911,67906.914
18762,0.057395143,0.408082062,0.912945251,1.201,3315.866,3320.0295
18763,0.158940397,-0.883877473,0.467718518,1.162,68130.72,68408.27
18764,0.112582781,0.562428927,0.826845634,1.129,23522.578,23464.7
18765,0.169977925,-0.283633279,-0.958932825,1.147,82261.621,82599.74
18766,0.057395143,-0.283633279,-0.958932825,1.163,3209.781,3208.2822
18767,0.136865342,-0.839071529,-0.544021111,1.203,45018.707,45518.2
18768,0.022075055,-0.975629313,0.219425258,1.195,187.61,0
18769,0.225165563,-0.787695942,-0.616064204,1.173,195511.945,192633.95
18770,0,-0.445154962,0.89545355,1.225,0,0
18771,0.033112583,-0.999020813,-0.044242678,1.275,676.042,702.01984
18772,0.112582781,0.903705112,-0.428155428,1.227,25560.703,25609.895
18773,0,-0.445154962,0.89545355,1.256,0,0
18774,0.090507726,-0.839071529,-0.544021111,1.152,12471.121,12490.415
18775,0.033112583,0.984381951,-0.176045946,1.188,629.486,640.6968
18776,0.216335541,-0.883877473,0.467718518,1.126,166394.408,164759.66
18777,0,-0.445154962,0.89545355,1.207,0,0
18778,0,-0.445154962,0.89545355,1.24,0,0
18779,0.112582781,-0.991198822,-0.132381629,1.172,24421.216,24522.912
18780,0.101545254,-0.283691091,0.958915723,1.163,17770.934,17730.395
18781,0.046357616,-0.730194157,0.683239704,1.223,1778.369,1793.4819
18782,0.046357616,0.814180971,0.580611184,1.241,1805.623,1811.6808
18783,0.04415011,-0.110387244,-0.993888654,1.206,1514.76,1566.0887
18784,0.068432671,-0.022096619,-0.99975584,1.17,5474.138,5443.1187
18785,0,-0.445154962,0.89545355,1.231,0,0
18786,0.068432671,-0.110387244,-0.993888654,1.24,5802.799,5768.9517
18787,0.090507726,-0.991198822,-0.132381629,1.157,12521.223,12551.921
18788,0.090507726,0.487187675,-0.873297297,1.147,12410.27,12368.979
18789,0.079470199,-0.991198822,-0.132381629,1.183,8664.741,8656.7
18790,0.057395143,0.562428927,0.826845634,1.121,3094.856,3099.2646
18791,0.068432671,0.325781306,0.945445155,1.163,5441,5440.447
18792,0,-0.445154962,0.89545355,1.258,0,0
18793,0.022075055,-0.283691091,0.958915723,1.16,182.142,0
18794,0.022075055,0.15425145,-0.988031624,1.253,196.78,0
18795,0.033112583,-0.883877473,0.467718518,1.165,617.665,633.7191
18796,0.079470199,-0.991198822,-0.132381629,1.147,8405.087,8400.071
18797,0.090507726,-0.666938062,0.74511316,1.177,12745.001,12751.87
18798,0.046357616,-0.445154962,0.89545355,1.14,1658.211,1672.8607
18799,0.136865342,0.562428927,0.826845634,1.152,43112.5,43242.727
18800,0.181015453,0.984381951,-0.176045946,1.129,97772.327,98427.23
18801,0.046357616,-0.598460069,-0.801152636,1.228,1785.699,1801.9683
18802,0.046357616,0.903705112,-0.428155428,1.278,1859.003,1866.2804
18803,0.046357616,-0.283633279,-0.958932825,1.121,1629.924,1648.2394
18804,0.068432671,0.325781306,0.945445155,1.211,5663.982,5662.7515
18805,0.112582781,0.240988305,-0.97052802,1.125,23436.056,23566.877
18806,0,-0.445154962,0.89545355,1.143,0,0
18807,0.076600442,-0.445154962,0.89545355,1.218,7989.434,7996.8413
18808,0.14790287,0.325781306,0.945445155,1.254,59223.372,59875.754
18809,0.068432671,0.996085171,0.088398712,1.152,5390.209,5362.123
18810,0.068432671,0.996085171,0.088398712,1.146,5359.67,5334.335
18811,0,-0.445154962,0.89545355,1.203,0,0
18812,0.057395143,0.633319203,0.773890682,1.215,3354.445,3352.2915
18813,0,-0.445154962,0.89545355,1.272,0,0
18814,0.04415011,-0.991198822,-0.132381629,1.135,1426.564,1472.3608
18815,0.057395143,-0.991198822,-0.132381629,1.154,3184.04,3206.2424
18816,0.046357616,0.325781306,0.945445155,1.181,1718.117,1727.0875
18817,0.068432671,-0.991198822,-0.132381629,1.201,5616.964,5619.4385
18818,0.158940397,0.903705112,-0.428155428,1.202,70477.574,71104.34
18819,0.046357616,-0.283633279,-0.958932825,1.136,1652.839,1668.8596
18820,0.090507726,-0.991198822,-0.132381629,1.194,12919.316,12955.356
18821,0.057395143,-0.283633279,-0.958932825,1.152,3179.637,3178.4504
18822,0.205298013,0.325781306,0.945445155,1.147,144872.987,144691.33
18823,0,-0.445154962,0.89545355,1.277,0,0
18824,0.057395143,-0.283691091,0.958915723,1.15,3175.245,3194.8953
18825,0.158940397,-0.36729133,-0.93010595,1.178,69072.77,69596.08
18826,0.046357616,-0.730194157,0.683239704,1.177,1711.47,1727.5121
18827,0,-0.445154962,0.89545355,1.195,0,0
18828,0.033112583,-0.525347639,0.850887689,1.224,648.975,664.71204
18829,0.112582781,-0.991198822,-0.132381629,1.222,25460.299,25564.553
18830,0,-0.445154962,0.89545355,1.121,0,0
18831,0.227373068,0.996085171,0.088398712,1.148,196934.412,196261.38
18832,0.057395143,0.487187675,-0.873297297,1.152,3178.561,3165.327
18833,0.046357616,0.75966831,0.65031074,1.15,1672.21,1681.2279
18834,0,-0.445154962,0.89545355,1.253,0,0
18835,0.112582781,0.984381951,-0.176045946,1.125,23444.45,23457.295
18836,0.136865342,0.325781306,0.945445155,1.142,42752.915,42879.605
18837,0.076600442,-0.445154962,0.89545355,1.177,7723.522,7712.4194
18838,0,-0.445154962,0.89545355,1.262,0,0
18839,0.090507726,0.862318872,-0.506365641,1.172,12683.511,12621.796
18840,0.079470199,0.562428927,0.826845634,1.193,8743.981,8694.268
18841,0.046357616,-0.448073616,0.893996664,1.254,1824.278,1836.368
18842,0,-0.445154962,0.89545355,1.225,0,0
18843,0.057395143,-0.991198822,-0.132381629,1.296,3576.046,3605.512
18844,0.057395143,-0.883877473,0.467718518,1.125,3106.711,3132.4736
18845,0.260485651,-0.787695942,-0.616064204,1.175,303195.456,298858.28
18846,0.136865342,-0.991198822,-0.132381629,1.12,41921.338,42407.22
18847,0.068432671,0.903705112,-0.428155428,1.167,5462.043,5423.6943
18848,0.090507726,0.240988305,-0.97052802,1.155,12506.735,12468.923
18849,0,-0.445154962,0.89545355,1.248,0,0
18850,0.112582781,-0.283633279,-0.958932825,1.145,23857.54,24006.498
18851,0,-0.445154962,0.89545355,1.254,0,0
18852,0.112582781,-0.991198822,-0.132381629,1.218,25384.273,25481.223
18853,0.136865342,0.903705112,-0.428155428,1.173,43896.742,44211.902
18854,0.046357616,0.240988305,-0.97052802,1.169,1700.518,1713.8826
18855,0.112582781,-0.525347639,0.850887689,1.267,26403.104,26390.088
18856,0,-0.445154962,0.89545355,1.224,0,0
18857,0,-0.445154962,0.89545355,1.25,0,0
18858,0.033112583,0.15425145,-0.988031624,1.17,620.024,633.5572
18859,0.046357616,-0.525347639,0.850887689,1.17,1701.345,1716.3462
18860,0.112582781,-0.730194157,0.683239704,1.17,24379.878,24391.783
18861,0.090507726,-0.991198822,-0.132381629,1.186,12833.915,12868.126
18862,0.068432671,-0.197813574,0.980239659,1.167,5458.162,5468.687
18863,0.136865342,-0.991198822,-0.132381629,1.161,43472.464,43887.543
18864,0,-0.445154962,0.89545355,1.15,0,0
18865,0.046357616,0.903705112,-0.428155428,1.203,1749.346,1758.672
18866,0,-0.445154962,0.89545355,1.21,0,0
18867,0.046357616,-0.283633279,-0.958932825,1.243,1808.472,1822.3807
18868,0.046357616,-0.022096619,-0.99975584,1.157,1682.766,1697.8973
18869,0,-0.445154962,0.89545355,1.221,0,0
18870,0.101545254,-0.787695942,-0.616064204,1.236,18888.552,18970.5
18871,0.057395143,-0.975629313,0.219425258,1.143,3155.312,3180.1367
18872,0.057395143,-0.883877473,0.467718518,1.121,3093.353,3121.6257
18873,0.057395143,-0.975629313,0.219425258,1.224,3378.583,3399.8088
18874,0,-0.445154962,0.89545355,1.252,0,0
18875,0.090507726,0.862318872,-0.506365641,1.199,12980.377,12916.192
18876,0.046357616,0.408082062,0.912945251,1.132,1646.854,1656.4766
18877,0.079470199,0.75966831,0.65031074,1.184,8672.628,8623.6
18878,0.057395143,0.862318872,-0.506365641,1.236,3412.845,3390.4573
18879,0.090507726,0.903705112,-0.428155428,1.162,12580.502,12510.507
18880,0,-0.445154962,0.89545355,1.182,0,0
18881,0.055187638,-0.36729133,-0.93010595,1.219,2992.439,3004.2468
18882,0.057395143,-0.283691091,0.958915723,1.175,3244.063,3262.6956
18883,0,-0.445154962,0.89545355,1.161,0,0
18884,0.079470199,0.903705112,-0.428155428,1.164,8531.079,8459.027
18885,0.046357616,-0.991198822,-0.132381629,1.17,1701.345,1719.2396
18886,0,-0.445154962,0.89545355,1.258,0,0
18887,0.079470199,-0.730194157,0.683239704,1.158,8482.034,8473.226
18888,0.076600442,-0.445154962,0.89545355,1.193,7826.468,7823.4126
18889,0.057395143,-0.525347639,0.850887689,1.116,3079.857,3105.8767
18890,0.033112583,0.984381951,-0.176045946,1.187,629.249,640.1593
18891,0.068432671,0.937994752,0.346649455,1.217,5691.872,5668.9165
18892,0.04415011,-0.283633279,-0.958932825,1.133,1423.188,1468.9839
18893,0.022075055,-0.991198822,-0.132381629,1.233,193.564,0
18894,0,-0.445154962,0.89545355,1.222,0,0
18895,0,-0.445154962,0.89545355,1.226,0,0
18896,0.079470199,-0.283691091,0.958915723,1.176,8614.452,8589.159
18897,0.194260486,-0.991198822,-0.132381629,1.163,124465.577,123587.664
18898,0.033112583,0.814180971,0.580611184,1.224,648.729,657.9468
18899,0.101545254,-0.991198822,-0.132381629,1.192,18220.353,18273.557
18900,0.057395143,0.903705112,-0.428155428,1.251,3454.295,3431.2715
18901,0.033112583,0.937994752,0.346649455,1.204,638.337,648.7044
18902,0.112582781,-0.022096619,-0.99975584,1.215,25312.295,25456.678
18903,0.068432671,0.487187675,-0.873297297,1.231,5759.466,5719.132
18904,0.022075055,-0.022096619,-0.99975584,1.147,180.15,0
18905,0,-0.445154962,0.89545355,1.267,0,0
18906,0,-0.445154962,0.89545355,1.227,0,0
18907,0.033112583,0.562428927,0.826845634,1.178,624.321,631.502
18908,0,-0.445154962,0.89545355,1.219,0,0
18909,0.068432671,0.15425145,-0.988031624,1.149,5376.07,5343.0215
18910,0.066225166,0.240988305,-0.97052802,1.159,4914.172,4896.0063
18911,0.079470199,-0.991198822,-0.132381629,1.166,8541.867,8534.26
18912,0.079470199,0.903705112,-0.428155428,1.21,8866.613,8787.437
18913,0.057395143,0.903705112,-0.428155428,1.173,3238.119,3219.7358
18914,0.068432671,-0.92173958,-0.387809421,1.173,5487.093,5483.8594
18915,0.068432671,0.240988305,-0.97052802,1.157,5411.247,5378.89
18916,0.090507726,-0.525347639,0.850887689,1.199,12974.347,12984.344
18917,0.022075055,-0.95241298,-0.304810621,1.142,179.284,0
18918,0.033112583,-0.666938062,0.74511316,1.266,670.898,691.2768
18919,0.022075055,0.75966831,0.65031074,1.254,196.985,0
18920,0.057395143,-0.525347639,0.850887689,1.217,3358.881,3379.7886
18921,0.033112583,-0.022096619,-0.99975584,1.143,605.599,618.8969
18922,0,-0.445154962,0.89545355,1.189,0,0
18923,0.112582781,-0.787695942,-0.616064204,1.176,24500.16,24642.863
18924,0.046357616,-0.883877473,0.467718518,1.175,1708.412,1725.4017
